Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2015-02-23,69.4,71.3,68.4,69.15,69.35,463965.0,324.29
2015-02-20,66.65,71.45,66.5,69.0,68.95,540060.0,375.38
2015-02-19,67.15,68.0,66.05,66.8,66.75,149721.0,100.52
2015-02-18,66.4,67.75,65.55,66.55,66.5,149700.0,99.87
2015-02-16,66.05,67.3,65.8,66.1,65.9,87952.0,58.26
2015-02-13,66.0,67.75,66.0,66.3,66.5,109350.0,73.15
2015-02-12,68.0,68.3,65.8,66.0,66.15,149400.0,99.7
2015-02-11,66.55,67.25,66.05,66.6,66.75,54371.0,36.24
2015-02-10,66.6,67.35,64.5,66.15,65.85,191368.0,126.67
2015-02-09,68.1,70.0,67.15,69.0,68.75,151641.0,104.47
2015-02-06,69.55,69.85,67.75,68.45,68.1,113071.0,77.5
2015-02-05,70.7,71.45,69.0,69.1,69.5,132908.0,93.64
2015-02-04,69.6,71.15,69.3,70.15,69.75,176694.0,123.9
2015-02-03,71.1,71.45,68.4,69.15,69.0,189401.0,132.2
2015-02-02,71.0,72.9,70.25,70.65,70.6,170316.0,121.31
2015-01-30,74.25,74.5,71.0,71.55,71.55,275923.0,199.89
2015-01-29,73.35,75.1,72.6,73.7,73.85,477346.0,352.4
2015-01-28,71.2,74.35,71.1,73.4,72.65,1802800.0,1307.28
2015-01-27,67.0,71.4,67.0,70.8,70.75,631043.0,441.33
2015-01-23,67.85,68.35,67.0,67.2,67.3,175437.0,118.53
2015-01-22,67.3,68.35,67.05,67.4,67.3,85642.0,57.86
2015-01-21,68.5,68.95,67.0,67.35,67.2,195785.0,132.23
2015-01-20,68.8,69.4,68.1,68.7,68.4,179708.0,123.52
2015-01-19,68.2,69.5,68.05,68.25,68.2,160816.0,110.36
2015-01-16,69.5,69.95,67.9,68.15,68.1,142123.0,97.47
2015-01-15,68.5,69.85,68.5,68.8,69.0,122936.0,84.93
2015-01-14,69.3,70.0,68.0,68.0,68.2,114939.0,79.2
2015-01-13,69.9,70.7,69.0,69.4,69.3,126099.0,87.92
2015-01-12,70.0,71.3,69.7,69.7,69.8,217115.0,152.52
2015-01-09,71.35,72.0,69.8,69.8,70.05,197159.0,139.82
2015-01-08,70.3,71.9,69.85,70.4,70.3,150291.0,106.39
2015-01-07,70.0,70.75,67.55,69.25,69.15,123038.0,85.01
2015-01-06,72.0,72.3,69.7,70.1,69.95,116339.0,82.45
2015-01-05,71.75,74.4,71.75,72.8,72.75,254959.0,186.75
2015-01-02,72.45,73.25,71.75,72.0,72.0,173009.0,125.31
2015-01-01,70.0,72.5,70.0,71.7,71.65,233579.0,167.46
2014-12-31,70.05,71.7,70.05,70.85,70.75,161375.0,114.44
2014-12-30,70.8,71.25,69.7,70.1,70.2,129247.0,90.98
2014-12-29,70.0,71.0,69.6,69.9,70.05,95784.0,67.38
2014-12-26,69.8,71.3,68.9,69.45,69.4,172093.0,120.29
2014-12-24,69.0,71.15,68.45,69.1,68.95,289719.0,201.48
2014-12-23,70.95,71.2,68.5,68.7,68.8,125888.0,87.73
2014-12-22,69.95,71.9,69.95,70.8,70.85,161944.0,114.96
2014-12-19,69.3,70.45,69.15,69.2,69.4,174425.0,121.56
2014-12-18,66.7,68.75,66.7,68.65,68.35,219283.0,148.64
2014-12-17,66.2,68.0,64.25,65.4,65.45,264814.0,174.78
2014-12-16,71.3,72.45,66.6,67.15,67.4,374554.0,260.38
2014-12-15,71.75,75.7,70.5,72.8,73.0,515893.0,376.72
2014-12-12,73.4,74.85,71.8,71.8,71.95,148348.0,108.72
2014-12-11,74.0,74.85,73.2,73.6,73.5,90989.0,67.14
2014-12-10,74.3,75.4,74.1,74.7,74.7,114132.0,85.36
2014-12-09,76.0,77.4,74.5,75.3,74.95,119272.0,90.29
2014-12-08,77.2,78.35,76.3,77.2,76.7,119994.0,92.66
2014-12-05,79.05,79.75,77.45,77.65,77.75,163799.0,128.75
2014-12-04,78.0,80.45,78.0,79.05,79.25,347065.0,275.85
2014-12-03,76.7,79.5,76.7,78.0,78.0,358876.0,281.92
2014-12-02,76.0,77.9,75.3,77.35,77.1,287477.0,220.2
2014-12-01,78.05,78.95,76.15,76.3,76.55,190647.0,147.57
2014-11-28,79.15,80.65,78.4,78.7,78.65,161442.0,128.21
2014-11-27,79.5,80.35,78.65,79.0,79.0,179143.0,142.29
2014-11-26,79.3,80.7,78.4,78.5,79.05,232957.0,185.39
2014-11-25,82.9,83.9,78.6,78.9,79.0,593208.0,482.47
2014-11-24,81.05,81.9,80.55,81.6,81.25,248186.0,201.34
2014-11-21,81.2,82.3,80.0,80.05,80.3,216866.0,175.81
2014-11-20,82.4,83.1,81.0,81.4,81.5,207442.0,169.67
2014-11-19,83.05,86.1,82.0,82.4,82.4,519148.0,437.21
2014-11-18,80.7,84.25,80.7,83.8,83.8,496973.0,412.05
2014-11-17,82.05,83.0,80.45,81.1,81.15,226685.0,184.78
2014-11-14,81.45,84.85,81.45,82.3,82.4,410466.0,341.0
2014-11-13,81.9,84.5,80.65,82.25,82.15,366641.0,301.78
2014-11-12,83.2,83.3,80.6,81.35,81.2,177535.0,145.5
2014-11-11,83.0,84.7,81.0,82.8,82.3,272922.0,226.98
2014-11-10,83.0,83.9,82.2,83.5,83.2,176831.0,147.02
2014-11-07,84.0,85.0,82.1,82.5,82.55,203454.0,168.72
2014-11-05,86.05,87.9,83.2,83.75,83.9,442808.0,378.59
2014-11-03,85.1,87.5,85.1,86.0,86.4,1459382.0,1262.54
2014-10-31,79.15,84.1,78.75,83.25,83.55,869464.0,714.27
2014-10-30,77.75,79.7,77.0,78.75,78.9,337308.0,264.46
2014-10-29,78.15,79.2,77.35,77.4,77.45,196704.0,153.74
2014-10-28,78.0,79.3,77.5,77.75,78.0,168230.0,131.89
2014-10-27,79.75,80.75,77.8,78.1,78.4,161832.0,128.23
2014-10-23,78.95,79.6,78.5,79.5,79.15,45501.0,35.95
2014-10-22,77.7,79.6,77.65,78.4,78.25,202518.0,158.68
2014-10-21,77.25,78.45,76.4,77.3,77.35,155003.0,120.19
2014-10-20,77.6,79.45,76.3,76.7,76.8,189984.0,147.96
2014-10-17,76.6,78.4,76.2,76.45,76.75,172434.0,132.82
2014-10-16,80.75,81.35,76.2,76.5,77.0,219534.0,173.84
2014-10-14,81.95,82.75,81.0,81.15,81.35,142890.0,116.85
2014-10-13,81.05,82.4,80.8,81.05,81.35,176389.0,143.74
2014-10-10,82.4,83.25,81.1,82.15,81.45,183923.0,150.8
2014-10-09,81.7,83.9,81.65,83.35,83.45,267288.0,221.97
2014-10-08,80.2,82.2,80.2,81.3,81.1,119647.0,97.12
2014-10-07,82.6,84.4,80.65,81.25,81.05,191103.0,157.07
2014-10-01,83.0,83.65,82.0,82.65,82.3,196241.0,162.22
2014-09-30,83.3,85.7,82.1,82.6,82.8,262265.0,220.31
2014-09-29,82.95,85.5,82.5,84.95,84.15,285837.0,240.61
2014-09-26,82.8,84.0,80.5,82.6,82.75,473226.0,389.87
2014-09-25,88.05,88.5,82.35,84.25,83.5,369109.0,315.56
2014-09-24,89.5,91.15,87.5,87.75,88.1,370888.0,330.06
2014-09-23,94.6,96.5,90.0,90.8,90.4,1710756.0,1607.94
2014-09-22,87.4,94.4,87.3,93.85,92.3,743262.0,679.3
2014-09-19,90.35,91.5,87.5,87.7,88.15,369321.0,331.34
2014-09-18,87.1,91.0,87.1,90.1,90.1,356877.0,320.03
2014-09-17,88.0,90.3,86.8,87.65,87.75,463362.0,410.69
2014-09-16,94.55,96.25,85.35,86.7,86.5,519763.0,477.0
2014-09-15,95.25,96.3,94.25,94.25,94.75,280274.0,266.3
2014-09-12,95.0,98.5,94.8,95.35,95.35,572911.0,552.76
2014-09-11,94.1,97.4,94.1,94.5,95.05,783731.0,753.84
2014-09-10,93.0,96.5,92.3,94.1,93.8,424120.0,400.95
2014-09-09,92.0,95.8,90.8,93.55,93.9,763144.0,717.79
2014-09-08,91.1,93.5,89.55,91.15,91.35,313175.0,287.81
2014-09-05,90.35,91.45,89.2,90.0,90.4,270271.0,243.97
2014-09-04,93.3,93.9,89.3,89.8,90.25,577853.0,530.31
2014-09-03,89.5,93.5,88.7,93.2,92.75,699900.0,640.61
2014-09-02,88.95,91.35,88.55,89.6,89.4,378612.0,341.18
2014-09-01,86.2,90.5,86.2,89.9,89.95,387035.0,344.58
2014-08-28,86.5,87.85,85.5,85.7,85.75,204691.0,177.74
2014-08-27,86.7,88.4,86.0,86.85,86.9,169350.0,147.8
2014-08-26,87.25,89.25,85.75,87.0,86.8,208731.0,182.22
2014-08-25,89.05,91.85,86.75,87.6,87.25,283806.0,254.22
2014-08-22,92.0,92.6,88.7,89.4,89.55,326254.0,295.15
2014-08-21,93.0,95.2,91.5,92.35,92.1,1365054.0,1275.44
2014-08-20,86.35,91.9,85.55,91.5,89.55,483240.0,427.97
2014-08-19,85.8,88.45,85.7,87.0,87.05,350347.0,304.56
2014-08-18,82.8,85.9,82.8,84.65,84.9,195738.0,165.93
2014-08-14,84.4,85.55,82.85,83.25,83.55,233210.0,195.96
2014-08-13,86.55,88.2,83.55,84.05,84.4,423820.0,364.6
2014-08-12,88.7,89.65,86.5,86.95,87.05,312279.0,274.75
2014-08-11,90.35,91.8,88.25,88.6,88.95,210335.0,189.55
2014-08-08,90.55,93.5,89.1,89.2,90.25,1477084.0,1356.29
2014-08-07,86.2,91.2,86.2,91.15,90.55,453231.0,404.82
2014-08-06,88.45,89.45,86.0,86.7,86.6,247674.0,217.8
2014-08-05,90.2,90.2,88.15,88.4,88.45,195008.0,173.07
2014-08-04,88.9,91.45,88.9,89.75,90.2,230281.0,208.43
2014-08-01,90.5,93.0,88.2,89.0,89.25,228621.0,206.68
2014-07-31,91.6,92.7,90.55,91.0,91.3,169201.0,155.4
2014-07-30,91.2,93.0,91.0,92.1,92.2,190188.0,175.0
2014-07-28,92.9,93.5,91.05,92.0,91.9,233617.0,214.84
2014-07-25,98.4,98.45,92.6,93.25,93.45,843987.0,811.46
2014-07-24,92.4,98.3,91.65,97.65,97.35,1189206.0,1137.35
2014-07-23,94.0,94.8,90.3,91.95,91.6,346906.0,321.36
2014-07-22,90.75,94.5,90.75,93.45,93.1,444018.0,413.37
2014-07-21,90.0,93.1,90.0,91.25,91.35,226551.0,207.98
2014-07-18,92.25,92.45,89.85,90.7,90.75,260639.0,237.44
2014-07-17,93.0,93.85,92.35,93.0,92.65,262193.0,243.89
2014-07-16,95.0,96.0,93.3,94.35,93.9,683461.0,646.16
2014-07-15,86.1,93.3,86.05,92.95,92.25,614120.0,551.27
2014-07-14,86.3,87.9,84.7,86.45,85.95,350776.0,303.16
2014-07-11,89.8,92.55,86.25,86.25,87.05,289750.0,259.91
2014-07-10,89.5,93.6,87.75,90.85,90.75,494822.0,449.63
2014-07-09,92.7,94.0,87.35,90.7,90.25,441826.0,402.07
2014-07-08,98.95,100.45,91.6,92.1,92.85,536730.0,523.1
2014-07-07,101.6,102.25,98.15,99.5,99.45,332413.0,334.06
2014-07-04,99.5,103.0,98.75,100.7,100.9,448274.0,452.45
2014-07-03,102.5,103.05,98.55,99.05,99.2,383004.0,386.68
2014-07-02,104.8,104.8,101.15,101.8,101.7,384187.0,394.49
2014-07-01,104.4,106.85,103.2,104.2,103.85,1437385.0,1511.62
2014-06-30,98.9,102.0,97.15,101.7,101.55,1086393.0,1086.28
2014-06-27,92.5,99.45,92.5,98.5,98.05,1113100.0,1076.76
2014-06-26,93.2,96.0,92.2,93.45,93.45,535904.0,504.26
2014-06-25,93.65,94.75,92.3,93.9,93.8,378917.0,354.46
2014-06-24,91.25,96.25,91.25,93.1,93.1,748607.0,702.91
2014-06-23,95.0,96.1,90.7,90.8,91.05,372385.0,344.28
2014-06-20,97.0,99.1,93.75,95.65,94.85,278922.0,270.07
2014-06-19,98.7,102.45,96.55,96.95,96.95,323376.0,319.08
2014-06-18,103.0,103.4,96.55,98.0,97.75,434340.0,433.9
2014-06-17,96.9,103.2,95.65,102.35,102.25,721542.0,729.23
2014-06-16,99.1,99.1,93.2,96.05,96.6,472730.0,453.78
2014-06-13,107.7,109.6,96.25,99.0,98.95,1060738.0,1105.69
2014-06-12,104.6,109.7,103.9,107.7,107.1,1800726.0,1933.48
2014-06-11,100.0,112.7,99.6,103.1,103.9,3992617.0,4263.2
2014-06-10,96.0,97.45,93.0,96.0,96.5,493479.0,470.23
2014-06-09,93.6,98.5,91.6,95.8,96.0,1012121.0,967.93
2014-06-06,95.3,95.8,92.0,92.45,92.8,297659.0,278.69
2014-06-05,94.7,97.0,93.5,94.25,94.3,548746.0,522.37
2014-06-04,94.0,95.8,93.05,94.0,93.95,360943.0,340.25
2014-06-03,95.95,99.4,94.15,94.85,94.75,1478938.0,1433.97
2014-06-02,86.9,95.0,86.9,95.0,94.0,887761.0,819.51
2014-05-30,85.7,89.05,85.7,86.1,86.8,249898.0,219.31
2014-05-29,89.6,89.95,86.25,86.65,86.6,138314.0,121.25
2014-05-28,88.4,91.8,88.1,89.75,89.55,388477.0,349.86
2014-05-27,86.1,89.4,83.25,87.05,87.35,344413.0,298.14
2014-05-26,92.4,94.6,81.15,85.8,85.55,502068.0,454.39
2014-05-23,92.4,95.7,90.15,90.75,91.25,718583.0,664.89
2014-05-22,88.5,94.4,85.15,91.45,91.5,1790153.0,1628.56
2014-05-21,79.45,88.4,79.35,87.0,87.35,1546457.0,1306.38
2014-05-20,76.45,81.8,76.45,78.5,78.5,507985.0,402.64
2014-05-19,72.45,76.9,72.1,76.3,76.05,271021.0,203.41
2014-05-16,75.55,76.45,72.25,74.15,74.2,154034.0,114.47
2014-05-15,75.4,76.25,74.05,74.5,74.5,173983.0,130.58
2014-05-14,75.0,75.95,74.5,75.05,74.9,169897.0,127.5
2014-05-13,72.25,75.0,72.25,73.8,73.65,196811.0,145.35
2014-05-12,72.35,73.15,71.75,72.25,72.3,102410.0,74.16
2014-05-09,71.1,72.7,71.1,71.55,71.45,96412.0,69.18
2014-05-08,70.6,72.75,69.7,71.9,71.85,295393.0,211.74
2014-05-07,70.1,72.05,70.0,71.0,70.4,105051.0,74.57
2014-05-06,71.05,71.9,70.25,70.6,70.55,69709.0,49.51
2014-05-05,72.7,73.35,70.4,71.0,70.75,87212.0,62.59
2014-05-02,73.5,74.2,72.5,72.65,72.65,84150.0,61.53
2014-04-30,75.2,78.95,72.4,73.3,73.05,195093.0,146.84
2014-04-29,76.55,76.75,75.35,75.6,75.55,109216.0,82.95
2014-04-28,77.1,77.4,75.8,76.1,76.2,101664.0,77.6
2014-04-25,80.85,80.85,76.8,77.15,77.2,628630.0,497.72
2014-04-23,75.3,79.45,75.3,79.1,79.0,379069.0,295.88
2014-04-22,75.35,77.6,75.35,75.75,75.85,88577.0,67.65
2014-04-21,76.25,77.2,75.75,75.8,75.95,98126.0,74.86
2014-04-17,75.5,77.4,75.5,75.7,76.05,105455.0,80.36
2014-04-16,75.95,79.6,75.6,76.4,76.25,518475.0,403.89
2014-04-15,76.55,77.4,74.65,75.6,75.4,113159.0,86.23
2014-04-11,76.0,78.5,75.6,76.5,76.55,219012.0,168.89
2014-04-10,77.5,78.5,75.75,75.95,76.15,172807.0,132.64
2014-04-09,77.15,78.95,77.15,77.65,77.6,149558.0,116.54
2014-04-07,78.0,80.5,76.3,77.4,77.3,193482.0,151.41
2014-04-04,78.75,79.3,77.5,77.65,77.9,149834.0,117.24
2014-04-03,81.6,81.85,77.25,78.25,78.15,281190.0,222.31
2014-04-02,78.95,82.45,77.75,81.0,81.6,770815.0,622.83
2014-04-01,75.7,79.35,75.2,78.25,78.15,570120.0,443.88
2014-03-31,76.3,76.85,74.0,74.7,74.95,158200.0,119.09
2014-03-28,74.0,77.8,73.75,75.3,75.6,438730.0,332.83
2014-03-27,72.4,77.25,72.4,74.2,74.5,474004.0,357.04
2014-03-26,72.3,73.55,71.2,73.05,73.2,265633.0,192.7
2014-03-25,71.0,73.5,70.5,71.9,71.9,167105.0,120.34
2014-03-24,71.1,72.5,71.1,71.2,71.35,88761.0,63.67
2014-03-22,72.0,72.55,71.05,71.5,71.5,25812.0,18.49
2014-03-21,72.35,73.7,71.4,71.55,71.75,271366.0,197.02
2014-03-20,71.75,73.85,71.4,71.6,71.95,129965.0,94.02
2014-03-19,73.0,73.9,71.55,72.75,72.55,225786.0,164.4
2014-03-18,70.55,73.25,70.5,72.85,72.65,171028.0,122.87
